"Tags","Checked","Name","Formula","Annot. Source: Predicted Compositions","Annot. Source: mzCloud Search","Annot. Source: MassList Search","Annot. DeltaMass [ppm]","Calc. MW","m/z","RT [min]","Area (Max.)","# mzCloud Results","mzCloud Best Match","mzCloud Best Match Confidence","mzCloud Best Sim. Match","Mass List Match: metabolites list_230424_ForCD","MS2","Reference Ion","Group Area: 2M33_neg","Group Area: 2M20_neg","Group Area: 2M31_neg","Group Area: 2M17_neg","Group Area: 2M26_neg","Group Area: 2M23_neg","Group Area: 2M16_neg","Group Area: 1M11_neg","Group Area: 2M22_neg","Group Area: 4M5_neg","Group Area: 1M10_neg","Group Area: 1M9_neg","Group Area: 4M4_neg","Group Area: 1M4_neg","Group Area: 1M7_neg","Group Area: 4M3_neg","Group Area: 1M2_neg","Group Area: 1M6_neg","Group Area: 4M2_neg","Group Area: 1M1_neg","Group Area: 1M5_neg","Group Area: 4M1_neg","Peak Rating: 2M33_neg.raw (F6)","Peak Rating: 2M20_neg.raw (F7)","Peak Rating: 2M31_neg.raw (F8)","Peak Rating: 2M17_neg.raw (F9)","Peak Rating: 2M26_neg.raw (F10)","Peak Rating: 2M23_neg.raw (F11)","Peak Rating: 2M16_neg.raw (F12)","Peak Rating: 1M11_neg.raw (F13)","Peak Rating: 2M22_neg.raw (F14)","Peak Rating: 4M5_neg.raw (F15)","Peak Rating: 1M10_neg.raw (F16)","Peak Rating: 1M9_neg.raw (F17)","Peak Rating: 4M4_neg.raw (F18)","Peak Rating: 1M4_neg.raw (F19)","Peak Rating: 1M7_neg.raw (F20)","Peak Rating: 4M3_neg.raw (F21)","Peak Rating: 1M2_neg.raw (F22)","Peak Rating: 1M6_neg.raw (F23)","Peak Rating: 4M2_neg.raw (F24)","Peak Rating: 1M1_neg.raw (F25)","Peak Rating: 1M5_neg.raw (F26)","Peak Rating: 4M1_neg.raw (F27)","Peak Rating: Blank5.raw (F28)"
NA,FALSE,NA,"C8 H18 N2 O4 S","Full match","No results","No results",-1.06,238.09848,237.0912,3.229,537920.265436984,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",19822.560755828,144981.985238867,175480.080343365,122253.775580402,106328.55032698,131073.070655648,43641.6579917335,537920.265436984,88715.0260912285,64583.4027146471,195710.841508112,277623.50169416,79362.0354254905,165237.667383414,108629.537806397,113620.829134561,46714.8269729175,73825.6927761992,11328.7950476303,66919.2781002676,66495.4880908966,21986.566134645,8.7,4.5,5.5,NA,3.9,NA,6.8,7,NA,3,NA,7.5,NA,NA,NA,3.9,5.8,NA,6.5,NA,NA,6,NA
NA,FALSE,NA,NA,"No results","No results","No results",NA,125.01718,124.00991,13.761,537855.225583829,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",4284.1563651088,4714.78539884942,4339.85099854213,4214.34669009152,4730.23009496926,11120.0863588426,4413.00836462254,8108.85591724413,8108.07791803416,431731.467825176,19828.2505337314,5170.07577066382,387218.296568203,4709.14827239468,3915.91084895022,394556.936607802,4012.32157205227,4184.462106145,537855.225583829,4039.62600098056,4136.1983933325,374462.609256114,NA,NA,NA,NA,NA,3.3,NA,NA,NA,8,2.2,NA,7.5,NA,NA,8,NA,NA,7.5,NA,NA,5.9,NA
NA,FALSE,NA,"C8 H19 N3 O3 S2","Full match","No results","No results",-5.25,269.08537,268.07809,14.337,537849.422738464,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",8745.90185115431,9251.10230513557,8094.49628799625,8456.56410623925,10479.7149968984,8426.92089864196,9046.03761685756,487965.039631659,8219.83432569661,9033.83863241316,303595.980585961,515780.845806647,8494.44394652732,507246.351958616,364419.85764067,7540.03123225187,189857.4647557,537849.422738464,7434.3408903021,178649.367585994,383307.663562309,7787.17054545526,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,8,8.6,NA,7.5,8.6,NA,7.7,7,NA,5,8,NA,NA
NA,FALSE,"neosolaspigenin  isomer","C27 H44 O5","Not the top hit","No results","Full match",-0.65,448.31858,447.31131,2.867,537471.315106865,0,NA,NA,NA,"Single match found","No MS2","[M-H]-1",537471.315106865,285730.712396749,221741.229923275,135570.903235445,131760.012745967,224928.334190062,178582.011445044,41964.8732973675,361546.438404226,197255.666029571,66373.9119130953,47125.1148710712,95760.3202495326,25327.1174645872,64263.5334400235,148028.06250933,76527.2784213768,25091.4315873442,136597.776127189,30437.1973392528,47151.2554947164,231052.636968417,3.2,3.7,7.2,NA,2.3,NA,2.8,5.2,NA,0.7,2,4.1,4.5,1.6,4.1,7.2,NA,0,NA,5.8,2.5,0.7,NA
NA,FALSE,NA,NA,"No results","No results","No results",NA,91.06518,90.0579,7.967,537462.427573183,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",14847.852725676,22147.4090100442,17670.7220214068,19952.0387976135,18910.2414102456,14397.4813590587,18305.9998425386,143891.659353592,20916.816737549,16660.6007906149,209975.049961808,152290.681073955,20461.8634524342,99307.1187381755,132995.090938329,22371.2757318068,54023.9333142866,537462.427573183,18225.8174833139,22082.258573327,200134.145485183,16663.9339075803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA,6.8,1.5,NA,6.5,2.8,NA,NA
NA,FALSE,NA,NA,"No results","No results","No results",NA,91.06517,90.05789,7.924,537462.427573183,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",4894.67760574963,7455.6627194805,6232.08346774076,6668.96156627906,6991.11732664671,4948.42027873001,6383.97063468507,68319.9322721583,6937.19836076399,6282.71624006449,61952.2640745302,49882.08263314,7556.36635367171,42075.8480962698,42732.299563619,8561.06085019699,127758.639601994,537462.427573183,6336.59857219848,19077.5625845696,42147.9128689655,5496.3726322618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,NA,NA,NA,6.8,NA,3.4,1.5,NA,4.3,NA,NA,NA
NA,FALSE,NA,NA,"No results","No results","No results",NA,91.06516,90.05788,7.909,537462.427573183,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",6519.53457555163,11000.44828257,8859.77014443099,9448.95195513903,9572.14012870222,7337.61893299378,8388.46136366891,67794.3766115594,10114.0980821407,9313.75318206917,64877.8946061798,51543.9887760031,11131.0060392819,62428.2349501819,56350.7646497492,12106.0123148441,38040.5159111911,537462.427573183,9554.98441394641,19077.5625845696,65830.9997603555,8110.55503806232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,1.5,NA,4.3,NA,NA,NA
NA,FALSE,NA,"C29 H44 N10 O3 S2","Full match","No results","No results",-9.26,644.29796,643.29069,4.168,537432.122332973,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",537432.122332973,111329.275209475,153544.547258827,194539.675926214,120667.047145486,322022.47122571,331369.039611461,79735.1458319272,365972.152733022,186049.282955126,155614.108230303,128893.089466189,118609.311024759,68428.1908353611,228315.459465336,169647.041580332,98534.1664237279,213906.216621593,109369.804672078,35284.1572857207,147054.583350613,115748.423141658,8,7.7,6.6,8.3,7.2,7,7,4.7,8,6.1,8.3,5,5,7.4,6.1,3.9,4.5,4.5,2.8,NA,6.6,6.6,NA
NA,FALSE,NA,"C12 H24 N6 O2","Full match","No results","No results",8.64,284.19853,283.19125,3.102,537230.886759233,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",204567.858028188,436393.771541671,81619.0296241296,537230.886759233,223938.023935182,107380.432549485,332500.763536616,128303.741457885,275121.305636627,63722.8213580706,165783.041368623,165542.661395556,66802.5081918601,192309.873538619,192313.636327759,126552.077861013,142024.456034385,217662.552076871,61914.9876236264,143922.756077815,162356.84316974,51541.6608091981,6.1,5.9,7.9,8.6,8.3,6.6,6.4,6.6,8,4.1,8.8,7.2,5.8,8.3,8.8,8.3,7.7,6.1,8.5,8.3,5,4.7,NA
NA,FALSE,NA,"C12 H24 N6 O2","Full match","No results","No results",8.45,284.19848,283.1912,3.101,537230.886759233,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",204567.858028188,418857.291363169,81619.0296241296,537230.886759233,223938.023935182,107380.432549485,313142.307227986,128303.741457885,275121.305636627,63722.8213580706,165783.041368623,165542.661395556,66802.5081918601,196918.259695876,192313.636327759,126552.077861013,142024.456034385,217662.552076871,61914.9876236264,143922.756077815,162356.84316974,51541.6608091981,6.1,7.5,7.9,8.6,8.3,6.6,8.6,6.6,8,4.1,8.8,7.2,5.8,7.7,8.8,8.3,7.7,6.1,8.5,8.3,5,4.7,NA
NA,FALSE,NA,NA,"No results","No results","No results",NA,346.16275,345.15547,4.038,536942.289485812,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",309347.22961904,304416.745669724,360113.650642731,323634.40921222,286071.791455804,444551.18819646,314679.296038828,394667.368703264,169073.582537668,172527.213959029,119513.731687468,492896.607730619,179959.739407514,385655.834113399,251506.051726706,172275.800008856,536942.289485812,259410.253411186,129801.128088647,255808.261445814,230847.928954246,136854.189001684,NA,5.3,NA,8.6,8.6,NA,6.4,7.5,8.8,NA,NA,5.3,NA,9.1,9.1,NA,7,3.7,NA,5.9,8.3,NA,4.9
NA,FALSE,NA,"C6 H16 N O3 P S2","Full match","No results","No results",-4.63,245.02979,244.02251,15.003,536544.746151106,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",536544.746151106,336569.485068365,331015.114341736,300051.125333286,331679.104177587,457679.339654291,281258.033577659,377840.747038794,419696.84948755,419193.044351692,345671.391746979,331713.363331774,347103.339021359,336170.214916476,376625.837556396,501371.195283681,339121.107897291,329978.514111524,224151.332773553,235188.594652593,219368.218282433,233562.314783513,4.2,4.2,5.3,5.3,4.2,5.9,3.2,5.3,4.8,5.3,5.3,4.2,4.2,3.7,5.3,5.3,4.2,4.8,4.5,2.8,2.8,2.8,NA
NA,FALSE,NA,"C41 H64 N2 O","Full match","No results","No results",9.05,600.5073,599.50002,2.728,536216.597349144,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",102639.260695121,21998.1238547599,150668.073079963,123475.203080038,260000.627619995,101149.666375141,417085.104850755,39515.3853741805,136261.440986318,142352.707659459,37456.3574020416,56221.4598480854,151495.65761615,102253.24597283,536216.597349144,100405.730266265,32595.2596455685,72804.8498954516,130793.785590389,58622.0878866281,66684.0537418802,154364.147401059,NA,6.5,NA,7.2,3.2,3.9,3.2,NA,7.2,3.4,NA,NA,5,7.2,7,NA,NA,0.9,NA,5.2,NA,NA,NA
NA,FALSE,NA,"C41 H76 N3 O4 P S","Full match","No results","No results",-2.54,737.52754,736.52026,2.265,536112.791402224,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",344332.776165963,536112.791402224,286104.698022327,405944.191387554,214437.705124038,115495.533804371,269771.823935497,299766.765539111,242209.448862855,179814.244189486,366097.700694219,328230.371344018,128872.777780724,268363.037132964,310228.374862847,187232.387413574,270566.519069172,290697.254214857,123243.630933491,253617.859234313,283681.719764655,92006.8871972944,7.5,4.2,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,FALSE,NA,"C21 H49 N2 O3 P3","Full match","No results","No results",-9.73,470.29103,469.28375,2.038,535081.849601932,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",19564.0197427414,53781.1196940085,535081.849601932,51730.1240830373,172041.314910364,24935.2740482697,23870.3748447495,38733.4746040518,16913.6862933807,52333.4773893227,43350.3837175008,19362.8595266986,28943.372199666,31350.889049883,18401.3841704696,19625.1183722603,97831.9798110581,21102.820783568,42403.8466701984,65431.8086458316,55424.9611385491,79023.9538813128,2.7,0.3,7.5,NA,6.1,6.5,2.7,4.7,NA,2.5,NA,NA,4.1,4.1,7.1,6.5,3.9,6.5,NA,2.5,5.8,4.7,3
NA,FALSE,NA,"C5 H8 N4 O3","Full match","No results","No results",-2.5,172.05921,171.05193,14.161,535002.096999412,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",12068.0730644394,13875.0576929178,12120.3250736071,8953.29948527651,12402.4123216685,9505.35445634765,9988.26307409563,460817.042862101,9472.23740503144,13820.7740675829,195730.413133888,535002.096999412,13611.6340053808,111062.809402763,92009.0202389169,12993.8642489623,463307.741687074,242855.532099337,13672.0031155403,177700.01310009,389610.49375945,14128.5440532731,NA,NA,NA,NA,NA,NA,NA,6.4,NA,NA,3.9,7.5,NA,7.2,5,NA,6.4,3.9,NA,7.2,8.6,NA,NA
NA,FALSE,"Terbutaline","C12 H19 N O3","No match","No results","Full match",-1.13,225.13624,224.12896,3.981,534778.696461019,0,NA,NA,NA,"Single match found","DDA for preferred ion","[M-H]-1",134598.378683263,534778.696461019,317883.284013318,81310.2691950995,98656.895594113,134182.019737049,81620.1139506739,201653.167917682,34117.7293827263,272976.610681572,130800.875301214,117236.765063171,186280.538039181,135322.31962595,175517.229260818,173886.10544371,82105.7094675155,116734.716281015,170350.809903616,78401.6827446432,76066.0325838625,216321.404431765,4.5,2.1,4.8,6.8,4.5,0.7,3.6,0.7,NA,3.2,7.2,2.8,4.5,3.4,3.9,3.4,6.8,5,3.4,3.6,6.3,3.4,NA
NA,FALSE,NA,"C4 H10 N2 O3 S","Full match","No results","No results",-0.99,166.04105,165.03377,11.187,534632.150550592,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",222270.27737973,228860.641751832,246079.221128942,185040.818207939,126243.973585736,309286.179136142,354353.278218263,534632.150550592,231440.132718906,434234.789529737,382143.578696309,279776.664378104,409139.63837833,411360.484106745,250061.282797324,298381.068175689,193602.067832075,127674.59909657,271506.157537201,104401.969818293,133758.094143219,334256.20979141,6.6,6.6,7.2,7.7,6.1,7.5,7.5,7.5,6.1,9.1,7.5,8.6,8.6,7.5,6.1,7.5,5,4.5,7,3.9,7.2,7,NA
NA,FALSE,NA,"C12 H27 N4 O13 P S","Full match","No results","No results",-6.28,498.10017,497.09289,14.556,533493.15186346,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",533493.15186346,428624.954212201,385738.143300303,450639.318620654,436554.973811539,355771.353751181,454851.765022146,212747.978784561,321917.405318899,447028.29278898,280883.90158902,237605.024574638,390120.140751995,240281.277114629,130007.545631058,333380.172611768,144463.692360306,194985.106649203,352104.275167213,67708.8780855472,161719.471928355,311378.212924961,6.4,7.5,7,8.6,4.8,8.6,7.5,2.8,7.5,8.6,5.3,4.5,4.8,7.7,5.5,8,7.7,5,7.5,4.1,6.6,6.4,NA
NA,FALSE,"5-Phosphoribosylamine","C5 H12 N O7 P","Full match","No results","Full match",-0.84,229.03495,228.02767,15.093,532527.597490067,0,NA,NA,NA,"Single match found","No MS2","[M-H]-1",532527.597490067,317222.741275521,232302.841467366,170681.032224555,382270.99897521,333046.230216005,216548.595046502,457523.55261511,250079.858595482,218574.172524824,314125.39921953,300263.013562959,250286.211015025,276585.988457575,266397.712974856,358215.027770182,277834.919413032,309809.908391117,129298.075514713,95448.9661646476,90329.9387615935,113868.385744761,6.4,5.3,2.3,2.8,5.3,4.8,3.9,5.3,3.9,2.8,4.2,5.9,3.9,4.2,3.7,4.8,3.7,5.3,1.7,2.8,2.3,1.7,NA
NA,FALSE,NA,"C9 H10 S","Full match","No results","No results",-5.79,150.04945,149.04218,14.259,532431.724654508,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",11328.4201498137,12117.7872658111,10233.2052121568,9728.63826559997,11900.5308061643,10043.9820390358,10397.433408741,532431.724654508,9132.26254172332,11669.4553353489,98030.5427313873,214092.71553696,11321.3214550797,190592.104825093,163441.062198717,10742.0888478402,197373.372814451,117888.304350715,10571.9740153278,81517.1168431296,139158.301554627,10236.597686116,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,6.1,4.5,NA,8.8,7.2,NA,6.6,5.5,NA,5.2,6.6,NA,NA
NA,FALSE,NA,"C10 H19 N O3","Full match","No results","No results",-1.58,201.13618,200.1289,4.001,532341.878098439,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",308230.712487845,532341.878098439,153449.280149518,224555.76113011,344820.924449558,221857.442753012,177717.456943411,68233.0070097026,124413.66805067,251478.899752401,418902.562530829,365819.353158779,316725.560267139,287989.194081481,487749.886406136,188121.901237615,369672.753204747,278415.779117953,195634.041688175,227372.287207043,105961.910688577,424263.195924588,1.5,3.2,NA,4.5,5.3,7.2,1.2,6.8,5.5,3.7,3.7,7.5,4.8,3.2,5.9,4.5,1.5,3.2,3.4,7.7,7.2,5.9,NA
NA,FALSE,"2-{2-[4-(tert-butyl)phenyl]-4-hydroxy-1,3-thiazol-5-yl}acetic acid isomer","C15 H17 N O3 S","Not the top hit","No results","Full match",7.4,291.09507,290.08779,13.178,532215.084494063,0,NA,NA,NA,"Single match found","No MS2","[M-H]-1",297051.728927173,251488.939813112,173941.588778017,145612.746495248,282134.593729493,270018.170001724,130748.509275372,532215.084494063,159818.107851252,64684.1762206313,197419.689849962,268802.915951025,195925.774496999,143614.895537438,133253.749123731,123602.236219432,186944.47420994,160176.46177572,154618.004900471,82534.9067093035,136218.854407297,159053.676589836,8.6,7.5,7.7,5,4.8,7.5,3.9,7,7.7,3.6,5.5,3.7,6.1,6.1,6.1,6.6,7.2,NA,6.6,6.8,7.2,5.5,NA
NA,FALSE,NA,"C25 H26 O S","Full match","No results","No results",3.72,374.17183,373.16455,4.038,532111.498401781,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",532111.498401781,132066.365562515,298905.841400914,83462.4193126629,200789.972038635,368991.696694855,112796.933893383,61695.7495396762,253284.814137838,100829.534727645,99200.2176680802,111145.936784919,105516.387483816,48871.2887883843,181301.642980041,107380.315196159,120283.769315133,52763.6514373136,107739.085527243,56716.8445810533,76330.8179751204,64942.1628090051,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5
NA,FALSE,NA,"C11 H20 O4","Full match","No results","No results",-0.88,216.13597,215.12869,4.047,531807.800908262,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",171390.599329521,88153.2188033273,199517.204296309,102467.348290003,134025.664015544,246298.939452188,93268.1103813883,263502.333967676,169065.541746007,95586.8996709787,531807.800908262,315438.842766153,168374.307040189,196520.161798189,230746.377514583,148285.948681927,432365.139263033,215192.579169067,82554.1851637635,158237.728525941,172906.094307056,75822.6330413221,NA,NA,NA,NA,NA,NA,NA,6.4,NA,NA,7,5.9,4.5,5,7.2,NA,7.5,NA,4.7,3.9,4.5,NA,7.7
NA,FALSE,NA,"C6 H7 N3 O7","Full match","No results","No results",-4.3,233.0274,232.02012,10.495,531706.972749075,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",333862.142271941,321428.870350868,369315.875480391,429920.37472692,531706.972749075,254334.560074984,431670.29058682,368152.098209491,340605.85092088,248614.660598532,382374.625137324,434667.116949927,298403.965725737,380915.357311615,328753.238613977,307074.931370126,395332.534730807,376010.20863602,155342.924848227,197663.473562006,145920.004345287,130784.553211732,7.5,8,7.5,7,7.5,7,8.6,8.6,9.1,8.8,7.5,8,6.4,8,8.6,8,7,7,5.5,8.3,6.6,8.3,3.3
NA,FALSE,NA,"C12 H33 N8 O3 P","Full match","No results","No results",-7.9,368.23841,367.23114,2.009,531656.066638501,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",70859.2800889298,77821.5078084721,86424.942492111,46998.0037081403,97838.6704507731,76531.8234099561,81054.1336526333,68445.8134917168,73699.8306010148,49554.475329872,54474.8566912418,85837.0077378852,55543.737236285,122499.57824522,51232.0707595735,51956.7339090843,87116.4397515672,41022.1228071254,44710.569322588,59119.7611567553,42293.2693183378,531656.066638501,6.8,8.5,5.8,7.4,5,3,6.3,5.8,5.2,3.6,5.8,7.4,5.2,6.1,8.5,5.8,6.3,6.8,5.2,6.8,4.1,5.9,7.4
NA,FALSE,NA,NA,"No results","No results","No results",NA,198.90204,197.89476,15.179,531635.510769326,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",531635.510769326,308606.591920341,328032.998854043,102555.784678615,382901.127301278,259552.568906985,316201.815699386,410889.612276732,299628.110061955,272701.32190452,142340.26432379,370796.23827046,202600.536890207,285993.344223949,310696.967852342,133033.336525639,346447.995771283,274156.443086699,126682.896087488,188654.39455014,212772.534953871,233458.693300135,8,3.7,6.4,5,5.3,6.4,4.8,5.9,5.9,5.3,7.7,4.2,4.5,4.2,5.9,4.5,7,5.3,3.9,6.1,3.9,2.8,NA
NA,FALSE,NA,"C29 H37 N2 O4 P3 S2","Full match","No results","No results",-7.09,634.13626,633.12898,15.627,531497.496962072,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",143119.62691719,344825.054397414,273950.583464685,374162.476030478,339605.774102066,411987.70864202,445769.591200978,117608.543341189,409395.652020055,531497.496962072,198850.679782199,158060.155158885,389092.830175277,128039.992064852,176895.761077212,280158.130119633,69441.1803977485,143042.836308602,419803.762166985,128001.630490346,101580.255879477,431174.620963928,5,1.5,2.6,1,1,NA,4.2,1.2,1.5,NA,0.7,0.7,3.7,1.7,NA,1.5,3,NA,3.2,NA,2.8,1.5,NA
NA,FALSE,NA,"C25 H45 N3 O P2 S","Full match","No results","No results",9.23,497.28045,496.27317,2.171,531477.02138301,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",110020.143590699,290954.159600205,426460.815653004,166769.52944717,263484.869238787,252376.621071584,218335.592203028,179464.261395784,388762.888796593,289108.533543494,163523.964561799,162575.557199928,366575.865202183,92178.14197314,167143.538668175,531477.02138301,91739.7651092768,60869.5035574377,367430.395767503,58125.6986991073,88091.8494143463,324013.932362329,3.9,3.7,4.8,5.5,3.7,8,5.5,5,6.4,8.6,5.5,7.2,8,7.7,5,3.2,7.7,4.7,8,4.1,5.2,8.6,NA
NA,FALSE,NA,"C6 H15 N5 O13","Full match","No results","No results",7.37,365.06932,364.06205,15.156,530770.611536526,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",135182.930249176,135779.539004644,19645.5266132107,96342.4326747152,14097.2431536806,9889.46614728282,12951.355989186,530770.611536526,9872.35660840779,27791.0737850532,317888.118253151,475485.640987144,11390.9486830826,378478.330852916,193057.272790673,11907.7885229898,362832.745697852,271522.686200275,23985.7241933768,102870.426569725,181898.570777355,10831.614597988,6.1,7.2,NA,5.5,NA,NA,NA,7.5,NA,NA,2.1,5.3,NA,4.8,5,7.6,3.2,5.3,NA,1.7,7.2,NA,NA
NA,FALSE,NA,"C8 H21 N7 S","Full match","No results","No results",9.59,247.16029,246.15301,6.094,530586.66994094,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",101221.464241944,395805.070299622,17835.1065473278,530586.66994094,156754.094745587,86529.420382052,109510.919694313,158899.28474211,346953.718706847,124730.723447012,138394.333881599,128443.087935363,58733.4271095441,287315.176560563,318203.025260232,64092.4363021438,264794.825701308,340570.467919152,89878.6183702988,158544.853683961,144857.352062871,306671.063988794,1.7,2.6,NA,4.2,1.7,2.5,0.7,1.2,4.2,1.2,2.3,1.7,0.9,2.6,2.1,1.4,2.6,2.6,1.7,1.7,1.7,5.3,NA
NA,FALSE,NA,"C12 H9 N O3","Full match","No results","No results",6.8,215.05971,214.05243,8.263,529916.527518055,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",30318.8432309401,83621.7827722825,495152.465708672,35441.5768622616,63718.0301003058,35132.18513326,28251.1677462465,32506.9117451713,7673.72586183043,32473.7914397097,25518.6046644654,529916.527518055,48226.4212905577,22268.0528650866,25205.7190808881,39452.8452838756,20023.633200919,26216.4273811667,43916.5095476836,8515.14455156011,27995.4449177133,77890.2046097834,6.8,6.8,4.2,NA,3.6,2.5,NA,NA,NA,NA,NA,4.8,NA,NA,NA,NA,NA,NA,NA,7.1,6.8,4.1,NA
NA,FALSE,NA,"C8 H10 N2 O5","Full match","No results","No results",-0.13,214.05894,213.05167,8.226,529916.527518055,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",10497.8941213704,58139.6819383935,495152.465708672,473110.895627792,25862.3412109556,25788.9771201814,463706.607028234,12297.5365173704,348299.228767221,38954.4776853102,16317.3008317818,529916.527518055,22922.4422073532,328499.622756647,22527.2003755981,38567.0320392419,42248.5816181788,9909.04315603228,497182.213273753,8515.14455156011,16721.2108849934,26107.9436609864,NA,6.8,4.2,4.2,NA,7.1,4.8,NA,4.8,6.3,NA,4.8,NA,4.8,NA,NA,3,NA,2.6,7.1,NA,NA,NA
