"Tags","Checked","Name","Formula","Annot. Source: Predicted Compositions","Annot. Source: mzCloud Search","Annot. Source: ChemSpider Search","Annot. Source: MassList Search","Annot. DeltaMass [Da]","Annot. DeltaMass [ppm]","Calc. MW","m/z","RT [min]","Area (Max.)","# mzCloud Results","mzCloud Best Match","mzCloud Best Match Confidence","mzCloud Best Sim. Match","Mass List Match: metabolites list_230424_ForCD","MS2","Reference Ion","Area: 2M_22_pos.raw (F3)","Area: 2M_31_pos.raw (F4)","Area: 2M_20_pos.raw (F5)","Area: 2M_26_pos.raw (F6)","Area: 2M_23_pos.raw (F7)","Area: 2M_17_pos.raw (F8)","Area: 2M_33_pos.raw (F9)","Area: 2M_16_pos.raw (F10)","Area: 1M_09_pos.raw (F13)","Area: 1M_07_pos.raw (F14)","Area: 1M_11_pos.raw (F15)","Area: 1M_06_pos.raw (F16)","Area: 1M_10_pos.raw (F17)","Area: 4M_05_pos.raw (F19)","Area: 1M_05_pos.raw (F20)","Area: 4M_04_pos.raw (F21)","Area: 1M_02_pos.raw (F22)","Area: 4M_03_pos.raw (F23)","Area: 1M_04_pos.raw (F24)","Area: 4M_02_pos.raw (F25)","Area: 1M_01_pos.raw (F26)","Area: 4M_01_pos_20250210171958.raw (F27)","Group Area: 2M_22_pos","Group Area: 2M_31_pos","Group Area: 2M_20_pos","Group Area: 2M_26_pos","Group Area: 2M_23_pos","Group Area: 2M_17_pos","Group Area: 2M_33_pos","Group Area: 2M_16_pos","Group Area: 1M_09_pos","Group Area: 1M_07_pos","Group Area: 1M_11_pos","Group Area: 1M_06_pos","Group Area: 1M_10_pos","Group Area: 4M_05_pos","Group Area: 1M_05_pos","Group Area: 4M_04_pos","Group Area: 1M_02_pos","Group Area: 4M_03_pos","Group Area: 1M_04_pos","Group Area: 4M_02_pos","Group Area: 1M_01_pos","Group Area: 4M_01_pos_20250210171958","Peak Rating: 2M_22_pos.raw (F3)","Peak Rating: 2M_31_pos.raw (F4)","Peak Rating: 2M_20_pos.raw (F5)","Peak Rating: 2M_26_pos.raw (F6)","Peak Rating: 2M_23_pos.raw (F7)","Peak Rating: 2M_17_pos.raw (F8)","Peak Rating: 2M_33_pos.raw (F9)","Peak Rating: 2M_16_pos.raw (F10)","Peak Rating: 1M_09_pos.raw (F13)","Peak Rating: 1M_07_pos.raw (F14)","Peak Rating: 1M_11_pos.raw (F15)","Peak Rating: 1M_06_pos.raw (F16)","Peak Rating: 1M_10_pos.raw (F17)","Peak Rating: 4M_05_pos.raw (F19)","Peak Rating: 1M_05_pos.raw (F20)","Peak Rating: 4M_04_pos.raw (F21)","Peak Rating: 1M_02_pos.raw (F22)","Peak Rating: 4M_03_pos.raw (F23)","Peak Rating: 1M_04_pos.raw (F24)","Peak Rating: 4M_02_pos.raw (F25)","Peak Rating: 1M_01_pos.raw (F26)","Peak Rating: 4M_01_pos_20250210171958.raw (F27)"
NA,FALSE,NA,"C40 H76 N9 O P3","Full match","No results","No match","No results",0.00624,7.88,791.5448,792.55208,2.487,47703489.0520023,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H]+1",47703489.0520023,1310222.55110202,1515058.70766032,2238961.18863673,1607340.22919512,5410000.79981104,2672515.73226425,1650089.72365278,1629274.56348543,2854727.428064,427357.312929782,1853384.95427623,914855.308536337,3154317.30319079,1858270.1047314,4174454.85454594,1363035.4319632,1306919.65361921,1185845.9536421,1146373.63814217,1641873.40363629,1418446.03320153,47703489.0520023,1310222.55110202,1515058.70766032,2238961.18863673,1607340.22919512,5410000.79981104,2672515.73226425,1650089.72365278,1629274.56348543,2854727.428064,427357.312929782,1853384.95427623,914855.308536337,3154317.30319079,1858270.1047314,4174454.85454594,1363035.4319632,1306919.65361921,1185845.9536421,1146373.63814217,1641873.40363629,1418446.03320153,4,5.3,5.3,5.3,7,8.4,8.6,5.3,7,6.7,5,7.5,5.9,7.8,5.3,8.9,5.9,5.9,5.3,5.3,3.2,7.5
NA,FALSE,NA,"C11 H11 N3 O3","Full match","No results","No match","No results",-0.00038,-1.64,233.07966,234.08694,15.058,15646156.8666614,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H]+1",6457808.05231274,5980587.12276625,5838585.74829644,6274867.61909079,6959181.36521337,15646156.8666614,9424093.93112726,12429466.7473622,5716961.34175266,8000808.13081966,4281536.74811772,6755394.57343742,5905418.90195516,9184298.42956245,6436195.22008466,9415991.89288566,1946152.47403437,5105980.60152321,4758306.2254229,5407208.20505336,2658677.98444607,4921955.98808884,6457808.05231274,5980587.12276625,5838585.74829644,6274867.61909079,6959181.36521337,15646156.8666614,9424093.93112726,12429466.7473622,5716961.34175266,8000808.13081966,4281536.74811772,6755394.57343742,5905418.90195516,9184298.42956245,6436195.22008466,9415991.89288566,1946152.47403437,5105980.60152321,4758306.2254229,5407208.20505336,2658677.98444607,4921955.98808884,8.9,8.4,8.4,6.7,7.3,8.4,8.9,8.4,7.3,7.3,7.8,7.3,8.4,9.5,7.3,8.9,8,9.5,8.4,8.9,6.4,7.8
NA,FALSE,NA,"C8 H17 N O3","Full match","No results","No results","No results",-0.00021,-1.22,175.12063,176.12791,14.757,5383960.17627919,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H]+1",164092.383332712,4914916.63553798,1366567.69152582,460592.985717767,55794.2086239856,5383960.17627919,2415040.36533806,3153792.66083683,141062.080219274,265849.25746907,1355124.26596919,295656.814987353,3424226.76150576,1251574.38497735,370994.695416711,924355.104797309,1958349.54575691,849479.090304077,2267265.08847568,936976.215393998,3550462.75703721,754665.665247362,164092.383332712,4914916.63553798,1366567.69152582,460592.985717767,55794.2086239856,5383960.17627919,2415040.36533806,3153792.66083683,141062.080219274,265849.25746907,1355124.26596919,295656.814987353,3424226.76150576,1251574.38497735,370994.695416711,924355.104797309,1958349.54575691,849479.090304077,2267265.08847568,936976.215393998,3550462.75703721,754665.665247362,5.8,8.9,8,6.6,4.9,8.9,8,8.9,5.8,6.8,8,7.7,8.9,7,7.7,5.9,8,7.5,7.5,8.6,8.4,7.5
NA,FALSE,NA,NA,"No results","No results","No results","No results",NA,NA,718.53405,719.54155,3.634,5691052.0438501,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",3315525.88901816,922777.022103269,68452.9608146029,4064029.2921533,526582.658304855,5691052.0438501,1321778.50161454,324215.2276992,2181433.52764682,3377891.60659117,863083.013521172,2234707.40639726,1128240.45884764,2924795.55577844,534465.443975094,897908.438949923,536765.808227761,2309657.28855465,19497.7915832248,154963.25484855,677308.297967349,1132076.53763814,3315525.88901816,922777.022103269,68452.9608146029,4064029.2921533,526582.658304855,5691052.0438501,1321778.50161454,324215.2276992,2181433.52764682,3377891.60659117,863083.013521172,2234707.40639726,1128240.45884764,2924795.55577844,534465.443975094,897908.438949923,536765.808227761,2309657.28855465,19497.7915832248,154963.25484855,677308.297967349,1132076.53763814,6.2,7.5,3.8,8.9,6.1,7.8,6.4,6.1,6.4,9.5,4.2,8.6,4.8,9.5,NA,5.3,NA,9.1,6.5,NA,5.5,6.4
NA,FALSE,NA,"C18 H45 N7 O3 S","Full match","No results","No results","No results",-0.00164,-3.73,439.32882,440.3361,2.994,5608949.99316969,0,NA,NA,NA,"No matches found","DDA for other ion","[M+H]+1",484241.357252065,1312830.6170669,1770915.28808316,1502462.14271012,667329.305523373,1851782.5127251,1958405.75953889,748507.083386841,5608949.99316969,3105520.59474979,530432.090800754,1815625.60419647,1523722.15865751,1642476.9146338,2783496.40659599,1586931.77878115,459717.03818422,821342.834924195,1903882.86136657,1799409.11259193,2334190.6273221,852345.886202358,484241.357252065,1312830.6170669,1770915.28808316,1502462.14271012,667329.305523373,1851782.5127251,1958405.75953889,748507.083386841,5608949.99316969,3105520.59474979,530432.090800754,1815625.60419647,1523722.15865751,1642476.9146338,2783496.40659599,1586931.77878115,459717.03818422,821342.834924195,1903882.86136657,1799409.11259193,2334190.6273221,852345.886202358,5,5.9,6.4,8,8.8,7.5,8.6,7.5,8.9,8.4,7.7,4.8,7,6.4,7.5,8,4.5,NA,6.4,5.9,9.7,7.5
NA,FALSE,NA,NA,"No results","No results","No results","No results",NA,NA,143.92008,144.92735,17.549,18958045.9073329,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H]+1",15631772.8880081,6764622.38909716,16400490.9699959,17148862.8643307,5777811.1741705,17207550.6058929,18958045.9073329,13557801.8160712,17723042.0654497,14133310.7843065,13951284.208622,13951769.0335913,11714609.626508,10751907.6745298,6960423.0453555,13594983.7769301,15843852.118577,3758152.87588148,12929011.9091529,4436928.99616525,14606523.4693544,11176629.2502974,15631772.8880081,6764622.38909716,16400490.9699959,17148862.8643307,5777811.1741705,17207550.6058929,18958045.9073329,13557801.8160712,17723042.0654497,14133310.7843065,13951284.208622,13951769.0335913,11714609.626508,10751907.6745298,6960423.0453555,13594983.7769301,15843852.118577,3758152.87588148,12929011.9091529,4436928.99616525,14606523.4693544,11176629.2502974,6.7,5.1,7.8,7.8,3.5,6.2,7.8,7.8,8.4,7.8,7.8,7.8,7.3,7.8,5.7,8.9,8.4,3.5,8.4,3.5,7.3,8.4
NA,FALSE,NA,"C46 H68","Full match","No results","No match","No results",0.00557,8.98,620.53767,603.53451,2.383,4367914.84872364,0,NA,NA,NA,"No matches found","DDA for other ion","[M+H-H2O]+1",251021.587241549,477727.105902012,476025.826021861,558961.0050814,236022.27454146,1749837.9273709,4367914.84872364,2556605.22571416,1825901.9009276,1846672.07373185,192407.6075476,190792.556335612,680035.288565585,636487.71912678,1374365.02046373,680087.360082947,413857.53361182,372427.603512019,671327.049950081,542105.359031287,280209.429774661,357154.20476051,251021.587241549,477727.105902012,476025.826021861,558961.0050814,236022.27454146,1749837.9273709,4367914.84872364,2556605.22571416,1825901.9009276,1846672.07373185,192407.6075476,190792.556335612,680035.288565585,636487.71912678,1374365.02046373,680087.360082947,413857.53361182,372427.603512019,671327.049950081,542105.359031287,280209.429774661,357154.20476051,3.6,3.4,3.9,3.9,3,2.6,7.3,5.3,7,3.7,2.5,6.8,3.4,2.8,1.5,6.1,2.3,0.7,2.8,2.3,3.4,4.5
NA,FALSE,NA,"C5 H N6 O P","Full match","No results","No results","No results",-0.00054,-2.82,191.9944,193.00168,1.772,103931256.59709,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H]+1",17682089.1666473,20321781.8951827,29764459.7162788,1466543.38822412,43111340.869611,51927895.3392809,53827349.069019,34006919.041418,33584244.6129975,47955131.2736636,26162285.1152603,23037903.4263588,21262473.5287739,47300376.4915422,7329682.07617774,33323825.5722112,25553219.1167358,17457042.0117578,26156970.1159212,13694964.5764254,11934301.3922016,103931256.59709,17682089.1666473,20321781.8951827,29764459.7162788,1466543.38822412,43111340.869611,51927895.3392809,53827349.069019,34006919.041418,33584244.6129975,47955131.2736636,26162285.1152603,23037903.4263588,21262473.5287739,47300376.4915422,7329682.07617774,33323825.5722112,25553219.1167358,17457042.0117578,26156970.1159212,13694964.5764254,11934301.3922016,103931256.59709,2.4,1.8,NA,2.6,2.9,2.9,NA,1.8,NA,2.9,NA,1.8,NA,4,3.5,NA,NA,2.9,1.3,3.5,1.8,2.9
NA,FALSE,NA,NA,"No results","No results","No results","No results",NA,NA,155.14439,178.13361,9.879,17517556.1966968,0,NA,NA,NA,"No matches found","DDA for other ion","[M+Na]+1",389982.360934772,862377.952973047,616856.530639052,840976.712104013,481014.985466134,1024355.43479787,637770.229259724,804671.818291063,1305877.43159493,3115837.10766705,7832272.68585776,17517556.1966968,1101895.83162334,2598159.25169739,1356810.14797494,1511912.316943,3848134.17480827,1469242.58340604,2563115.71059032,1258183.02028509,16042230.8437379,878748.236663512,389982.360934772,862377.952973047,616856.530639052,840976.712104013,481014.985466134,1024355.43479787,637770.229259724,804671.818291063,1305877.43159493,3115837.10766705,7832272.68585776,17517556.1966968,1101895.83162334,2598159.25169739,1356810.14797494,1511912.316943,3848134.17480827,1469242.58340604,2563115.71059032,1258183.02028509,16042230.8437379,878748.236663512,4.5,7,7.2,7.5,5.5,6.4,3.4,6.4,7,8.4,8.9,9.5,6.4,7.5,7.5,7,7.8,7,7.5,6.4,7.8,7
NA,FALSE,NA,NA,"No results","No results","No results","No results",NA,NA,121.93814,144.92737,17.057,18958045.9073329,0,NA,NA,NA,"No matches found","DDA for other ion","[M+Na]+1",15631772.8880081,17418013.6252105,16400490.9699959,17148862.8643307,17116999.6201601,17207550.6058929,18958045.9073329,13557801.8160712,17723042.0654497,14133310.7843065,13951284.208622,13951769.0335913,11714609.626508,10751907.6745298,14681515.7975753,13594983.7769301,15843852.118577,11422154.8175013,12929011.9091529,12118811.1250152,14606523.4693544,11176629.2502974,15631772.8880081,17418013.6252105,16400490.9699959,17148862.8643307,17116999.6201601,17207550.6058929,18958045.9073329,13557801.8160712,17723042.0654497,14133310.7843065,13951284.208622,13951769.0335913,11714609.626508,10751907.6745298,14681515.7975753,13594983.7769301,15843852.118577,11422154.8175013,12929011.9091529,12118811.1250152,14606523.4693544,11176629.2502974,6.7,8.4,7.8,7.8,8.4,6.2,7.8,7.8,8.4,7.8,7.8,7.8,7.3,7.8,6.7,8.9,8.4,7.8,8.4,7.3,7.3,8.4
NA,FALSE,NA,"C6 H10 N2","Full match","No results","No results","No results",0.00018,1.59,110.08457,111.09185,11.052,11970127.1660444,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H]+1",6191683.73620355,4538754.10604375,5006025.72591456,1663619.39725505,1813240.58892748,6245666.26703598,1937786.01380885,8025190.91876066,8574460.50213281,10840953.7532253,5132711.39449982,7241189.42355331,6193287.75957257,8015651.02503437,5888037.25546764,9599785.30682004,7802429.6247861,11970127.1660444,9614364.28265166,8970402.63021204,11210950.8921647,9838244.80700474,6191683.73620355,4538754.10604375,5006025.72591456,1663619.39725505,1813240.58892748,6245666.26703598,1937786.01380885,8025190.91876066,8574460.50213281,10840953.7532253,5132711.39449982,7241189.42355331,6193287.75957257,8015651.02503437,5888037.25546764,9599785.30682004,7802429.6247861,11970127.1660444,9614364.28265166,8970402.63021204,11210950.8921647,9838244.80700474,3.5,2.9,1.8,1,8.6,3.5,3.2,4,2.9,5.1,5.1,1.8,2.4,3.5,3.5,3.5,4,4,3.5,2.4,NA,2.4
NA,FALSE,NA,"C8 H10 N4 O","Full match","No results","No match","No results",-0.00023,-1.3,178.08523,179.09251,1.627,19296468.0211016,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H]+1",242450.89611141,418035.903240403,1915945.10688312,1558384.59457833,613711.925663043,121011.930255644,583690.272953662,249096.793842831,90988.8601018304,70141.8301113199,199825.736675783,6600579.63992842,270828.952221781,67000.2781135906,4375399.41641054,143296.022867508,4587201.32403062,9473158.33309439,7558790.99495545,19296468.0211016,2893973.2204984,19334.5788103596,242450.89611141,418035.903240403,1915945.10688312,1558384.59457833,613711.925663043,121011.930255644,583690.272953662,249096.793842831,90988.8601018304,70141.8301113199,199825.736675783,6600579.63992842,270828.952221781,67000.2781135906,4375399.41641054,143296.022867508,4587201.32403062,9473158.33309439,7558790.99495545,19296468.0211016,2893973.2204984,19334.5788103596,5.2,3.4,4.8,4.8,4.5,7.9,NA,2.5,2.2,NA,9,2.4,7.2,7.6,3.5,0.9,3.5,3.5,3.5,3.5,1.3,0
NA,FALSE,NA,"C36 H69 N2 O P","Full match","No results","No match","No results",-0.00371,-6.44,576.51104,577.51831,2.308,17168731.338417,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H]+1",4009236.08007672,3234528.17723228,2583839.41911788,17168731.338417,1745389.6596039,2935521.3654084,3785294.27760825,3234700.75100586,3310978.3110381,5576613.41670715,513629.140988016,1395968.76612966,1477549.71560042,9553342.31402788,1567420.424826,6146817.67812579,2405032.83817689,2383216.67195989,3719659.11617576,1179129.19880451,1151138.11682298,2727355.83589103,4009236.08007672,3234528.17723228,2583839.41911788,17168731.338417,1745389.6596039,2935521.3654084,3785294.27760825,3234700.75100586,3310978.3110381,5576613.41670715,513629.140988016,1395968.76612966,1477549.71560042,9553342.31402788,1567420.424826,6146817.67812579,2405032.83817689,2383216.67195989,3719659.11617576,1179129.19880451,1151138.11682298,2727355.83589103,5.1,4.6,4.2,4,6.4,2.4,6.2,5.1,4.6,6.7,3.4,4.2,3.7,6.7,3.2,8.4,3.7,NA,4.6,4.8,4.8,3.2
NA,FALSE,NA,NA,"No results","No results","No results","No results",NA,NA,125.96034,274.90989,17.128,9233202.39068121,0,NA,NA,NA,"No matches found","DDA for other ion","[2M+Na]+1",9056028.08504055,8122597.52511311,7649674.86677522,8974999.1422983,8578101.06428555,4181437.06226108,9233202.39068121,4787250.32825206,6436805.42430287,5320812.17147945,5710540.79813557,5798317.98963386,3663142.69731775,3562067.47419386,5003812.38588029,4490755.25734737,7293884.1500337,4254050.20375323,6101752.23382125,4989000.00065896,5649426.17342042,4227696.1250724,9056028.08504055,8122597.52511311,7649674.86677522,8974999.1422983,8578101.06428555,4181437.06226108,9233202.39068121,4787250.32825206,6436805.42430287,5320812.17147945,5710540.79813557,5798317.98963386,3663142.69731775,3562067.47419386,5003812.38588029,4490755.25734737,7293884.1500337,4254050.20375323,6101752.23382125,4989000.00065896,5649426.17342042,4227696.1250724,8.4,8.4,8.4,8.9,8.4,8.9,8.9,8.4,8.4,8.9,8.9,8.4,8.4,8.4,8.9,8.4,8.4,8.9,8.4,8.4,9.5,8.4
NA,FALSE,NA,"C12 H22 N10 O15 P2","Full match","No results","No results","No results",0.00173,2.84,608.07586,609.08316,14.981,7148232.95244151,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H]+1",2118198.75753352,7148232.95244151,1675147.31116574,2276185.77467128,1210575.71746806,398410.024033206,754171.528009096,366485.204362873,1013932.57191485,445471.8726732,439974.457443623,240437.15183379,315144.965075981,213952.886715945,501839.544542928,1109605.07329354,1155517.38074044,1600995.71046046,889895.532433527,1327708.02383753,2508268.9776068,1807807.9098176,2118198.75753352,7148232.95244151,1675147.31116574,2276185.77467128,1210575.71746806,398410.024033206,754171.528009096,366485.204362873,1013932.57191485,445471.8726732,439974.457443623,240437.15183379,315144.965075981,213952.886715945,501839.544542928,1109605.07329354,1155517.38074044,1600995.71046046,889895.532433527,1327708.02383753,2508268.9776068,1807807.9098176,6.4,6.7,5.9,5.9,8,2.8,6.4,3.9,5.9,3.9,4.5,4.1,2.8,3.6,7.2,7.5,5.9,7,4.8,7.5,7.5,7.5
NA,FALSE,NA,NA,"No results","No results","No results","No results",NA,NA,138.9805,139.98778,1.304,80345403.3310308,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H]+1",9034183.39596397,13992559.2770174,30138637.0529296,29646042.4377462,37250168.8781367,27990048.8803702,80345403.3310308,30142892.7477338,2991732.30263359,32572755.7286791,44372990.8306311,39452233.6330092,20050421.9145863,24747019.3003542,35228155.6017947,32576318.0237979,32875279.892376,26426729.5703712,19673940.9296012,10678800.7102695,8729517.24700415,65738156.3130035,9034183.39596397,13992559.2770174,30138637.0529296,29646042.4377462,37250168.8781367,27990048.8803702,80345403.3310308,30142892.7477338,2991732.30263359,32572755.7286791,44372990.8306311,39452233.6330092,20050421.9145863,24747019.3003542,35228155.6017947,32576318.0237979,32875279.892376,26426729.5703712,19673940.9296012,10678800.7102695,8729517.24700415,65738156.3130035,2.4,1.3,1.8,3.5,1.8,NA,4,1.8,4.6,2.4,2.4,1.3,1.3,NA,1.3,5.7,2.4,2.9,1.3,2.9,1.8,2.9
NA,FALSE,NA,"C6 H7 O4 P S5","Full match","No results","No results","No results",-0.00283,-8.48,333.86572,334.87319,16.724,1495351.14722644,0,NA,NA,NA,"No matches found","DDA for other ion","[M+H]+1",754814.588060697,1060722.78147636,1077638.13167189,872591.302303821,1023265.26798563,57884.4108273946,1495351.14722644,345079.286866291,137703.816189931,67049.5609507603,386664.381253309,27170.8926413052,67771.7600628245,60340.1678033711,414637.807981773,363052.228357599,377781.345753288,330845.332915481,57461.2307101101,370642.408684554,115768.1552439,288105.733696362,754814.588060697,1060722.78147636,1077638.13167189,872591.302303821,1023265.26798563,57884.4108273946,1495351.14722644,345079.286866291,137703.816189931,67049.5609507603,386664.381253309,27170.8926413052,67771.7600628245,60340.1678033711,414637.807981773,363052.228357599,377781.345753288,330845.332915481,57461.2307101101,370642.408684554,115768.1552439,288105.733696362,8,9.1,8.6,8.6,7,2.2,8.6,6.1,6.3,2.2,4.5,3.3,2.2,3.3,5,6.6,6.6,5.5,3.8,7.2,5.8,5.5
NA,FALSE,NA,"C16 H39 N9 O4","Full match","No results","No match","No results",1e-05,0.03,421.31251,422.31979,2.443,6605733.61299966,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",234878.002826825,276742.439021791,405803.100427556,2042673.57837011,426413.33017547,5883333.00090337,178630.970247478,1052352.54418391,403210.339191946,3817027.92642855,1300714.62915758,1809087.44297328,1139080.10833319,3481087.78581659,63861.5533514793,2521791.03752191,1461884.91021649,849093.871410685,814549.071868108,249239.555686345,889409.146088468,6605733.61299966,234878.002826825,276742.439021791,405803.100427556,2042673.57837011,426413.33017547,5883333.00090337,178630.970247478,1052352.54418391,403210.339191946,3817027.92642855,1300714.62915758,1809087.44297328,1139080.10833319,3481087.78581659,63861.5533514793,2521791.03752191,1461884.91021649,849093.871410685,814549.071868108,249239.555686345,889409.146088468,6605733.61299966,4.1,5,5,8.6,5,8.4,4.7,7.5,6.1,8.9,6.4,7,7,8.4,6.5,7.5,7,5.3,5.9,7.4,4.2,7.8
NA,FALSE,NA,"C8 H8 N4 O3 P2 S5","Full match","No results","No results","No results",-0.00415,-9.65,429.86337,430.87065,16.652,7218526.71710186,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H]+1",3626272.12112675,6334479.70646869,7218526.71710186,4035719.03965433,5634872.28431321,9718.07341722374,6557114.85729942,9432.38193154595,13413.3866980611,23019.9317612066,12384.5967500017,13438.9787132078,46903.5861615511,38011.5913118665,36309.8052373911,10566.2921417901,13963.9663056992,31150.4365979094,14673.2981810674,23600.5780688227,56349.9486554757,26061.8454811223,3626272.12112675,6334479.70646869,7218526.71710186,4035719.03965433,5634872.28431321,9718.07341722374,6557114.85729942,9432.38193154595,13413.3866980611,23019.9317612066,12384.5967500017,13438.9787132078,46903.5861615511,38011.5913118665,36309.8052373911,10566.2921417901,13963.9663056992,31150.4365979094,14673.2981810674,23600.5780688227,56349.9486554757,26061.8454811223,8.9,8.9,7.3,8.9,7.3,NA,8.9,NA,2.7,4.3,3.3,3.3,2.7,3.3,6,NA,0.5,1.6,3.8,2.2,1.6,1.1
NA,FALSE,NA,"C9 H21 N2 O7 P S","Full match","No results","No results","No results",-0.00246,-7.42,332.07824,333.08552,14.268,14610690.3134401,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H]+1",6329519.66149031,8826654.14132921,10912249.7881922,755470.500215995,11683211.3521729,5488524.21622813,6942019.37206492,6618278.10398992,4509986.49359103,5795454.99073209,7732916.65931648,4820210.90172093,5392445.6789629,8697991.97496962,10489402.9563205,13239663.4437999,13382040.9913969,11180803.8801788,8087884.5892968,14610690.3134401,11488726.0347431,14066596.400076,6329519.66149031,8826654.14132921,10912249.7881922,755470.500215995,11683211.3521729,5488524.21622813,6942019.37206492,6618278.10398992,4509986.49359103,5795454.99073209,7732916.65931648,4820210.90172093,5392445.6789629,8697991.97496962,10489402.9563205,13239663.4437999,13382040.9913969,11180803.8801788,8087884.5892968,14610690.3134401,11488726.0347431,14066596.400076,6.7,7.3,6.7,7,7.3,5.7,5.7,6.2,5.1,6.2,6.2,5.7,7.3,6.2,7.3,7.3,7.8,5.7,7.3,7.3,7.3,7.3
NA,FALSE,NA,"C24 H34 N2","Full match","No results","No results","No results",-0.00105,-2.99,350.27115,718.57348,3.782,5397114.91054265,0,NA,NA,NA,"No matches found","No MS2","[2M+NH4]+1",2088530.11904066,1782808.31987971,5070597.59740346,2072237.77998818,1771467.42929932,5397114.91054265,3081843.07821783,1716404.8298437,1218289.06745549,20483.9863314084,727344.065928828,856774.704887601,334167.323295489,2163945.13817055,1724133.80698801,2308246.83135545,2805432.21554459,1505444.55672507,1169345.5304255,823675.243325134,630047.628714727,2109007.741491,2088530.11904066,1782808.31987971,5070597.59740346,2072237.77998818,1771467.42929932,5397114.91054265,3081843.07821783,1716404.8298437,1218289.06745549,20483.9863314084,727344.065928828,856774.704887601,334167.323295489,2163945.13817055,1724133.80698801,2308246.83135545,2805432.21554459,1505444.55672507,1169345.5304255,823675.243325134,630047.628714727,2109007.741491,5.9,3.7,7.3,NA,7,5.1,7.3,3.2,9.1,2.7,3.4,NA,2.8,8,4.8,NA,NA,9.1,NA,8,8.3,9.7
