"tissue","raw.file","sequence.id","ion.mode","sample","cohort","timepoint","name","formula","medrt","medmz","ion.count"
"Serum","0100 and 0200 STD Compound List negative.csv","3M27_sys_sac_neg","nega","3M27","3","sys_sac","L-Glutamine","C5H10N2O3",14.489,146.05928,2554005.25
"Serum","0100 and 0200 STD Compound List negative.csv","3M27_sys_sac_neg","nega","3M27","3","sys_sac","L-Histidine","C6H9N3O2",14.662,154.062378,534243.12
"Serum","0100 and 0200 STD Compound List negative.csv","3M27_sys_sac_neg","nega","3M27","3","sys_sac","L-Isoleucine","C6H13NO2",10.4725,130.5890505,3708766.25
"Serum","0100 and 0200 STD Compound List negative.csv","3M27_sys_sac_neg","nega","3M27","3","sys_sac","L-Lactic acid","C3H6O3",8.0075,89.526058,52591436
"Serum","0100 and 0200 STD Compound List negative.csv","3M27_sys_sac_neg","nega","3M27","3","sys_sac","L-Leucine","C6H13NO2",9.946,130.589043,6265641.5
"Serum","0100 and 0200 STD Compound List negative.csv","3M27_sys_sac_neg","nega","3M27","3","sys_sac","L-Lysine","C6H14N2O2",18.448,145.596428,488853.66
"Serum","0100 and 0200 STD Compound List negative.csv","3M27_sys_sac_neg","nega","3M27","3","sys_sac","L-Methionine","C5H11NO2S",10.732,148.0439,938758.69
"Serum","0100 and 0200 STD Compound List negative.csv","3M27_sys_sac_neg","nega","3M27","3","sys_sac","L-Phenylalanine","C9H11NO2",9.527,165.076538,4697246
"Serum","0100 and 0200 STD Compound List negative.csv","3M27_sys_sac_neg","nega","3M27","3","sys_sac","L-Proline","C5H9NO2",12.663,114.5577165,2415727.25
"Serum","0100 and 0200 STD Compound List negative.csv","3M27_sys_sac_neg","nega","3M27","3","sys_sac","L-Serine","C3H7NO3",14.571,104.035301,121324.97
"Serum","0100 and 0200 STD Compound List negative.csv","3M27_sys_sac_neg","nega","3M27","3","sys_sac","L-Threonine","C4H9NO3",14.098,118.050842,679245.31
"Serum","0100 and 0200 STD Compound List negative.csv","3M27_sys_sac_neg","nega","3M27","3","sys_sac","L-Tyrosine","C9H11NO3",11.515,180.066528,1494814.38
"Serum","0100 and 0200 STD Compound List negative.csv","3M27_sys_sac_neg","nega","3M27","3","sys_sac","Linoleic acid","C18H32O2",2.2255,279.734528,140327536
"Serum","0100 and 0200 STD Compound List negative.csv","3M27_sys_sac_neg","nega","3M27","3","sys_sac","Oleic acid","C18H34O2",2.208,282.251953,172234288
"Serum","0100 and 0200 STD Compound List negative.csv","3M27_sys_sac_neg","nega","3M27","3","sys_sac","Palmitic acid","C16H32O2",2.238,256.738342,137911520
"Serum","0100 and 0200 STD Compound List negative.csv","3M27_sys_sac_neg","nega","3M27","3","sys_sac","Pyruvic acid","C3H4O3",3.755,88.0121,23055666
"Serum","0100 and 0200 STD Compound List negative.csv","3M27_sys_sac_neg","nega","3M27","3","sys_sac","Stearic acid","C18H36O2",2.198,284.76947,80175152
"Serum","0100 and 0200 STD Compound List negative.csv","3M27_sys_sac_neg","nega","3M27","3","sys_sac","Valine","C5H11NO2",11.9165,116.570152,2891240.25
"Serum","0100 and 0200 STD Compound List negative.csv","3M27_sys_sac_neg","nega","3M27","3","sys_sac","Valine-C13N15","C5H11NO2",11.926,122.085609,730587.31
"Serum","0100 and 0200 STD Compound List negative.csv","3M27_sys_sac_neg","nega","3M27","3","sys_sac","alpha-D-Glucose","C6H12O6",12.788,180.560341,8270341.5
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","3-Hydroxybutyric acid","C4H8O3",8.624,103.040039,609353.81
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","Arachidonic acid","C20H32O2",2.1925,305.741516,15588045
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","Citric acid","C6H8O7",15.183,191.01976,1273.42
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","D-Tryptophan","C11H12N2O2",9.496,204.5862045,1634429.38
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","Glycine","C2H5NO2",14.387,74.024841,200488.98
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","L-Alanine","C3H7NO2",14.045,88.5421295,3941468.75
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","L-Arginine","C6H14N4O2",18.337,173.104416,170450.92
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","L-Asparagine","C4H8N2O3",14.548,131.045731,133161.83
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","L-Aspartic acid","C4H7NO4",14.634,132.030319,38353.71
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","L-Cystine","C6H12N2O4S2",15.195,239.016739,7324.64
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","L-Glutamic acid","C5H9NO4",14.5155,146.5479125,248778.77
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","L-Glutamine","C5H10N2O3",14.489,146.05928,4233820.5
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","L-Histidine","C6H9N3O2",14.662,154.062378,86200.29
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","L-Isoleucine","C6H13NO2",10.4725,130.5890505,4067680.75
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","L-Lactic acid","C3H6O3",8.0075,89.526058,110026048
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","L-Leucine","C6H13NO2",9.946,130.589043,5213767
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","L-Lysine","C6H14N2O2",18.448,145.596428,366584.41
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","L-Methionine","C5H11NO2S",10.732,148.0439,1010754.56
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","L-Phenylalanine","C9H11NO2",9.527,165.076538,3125055
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","L-Proline","C5H9NO2",12.663,114.5577165,2558441.75
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","L-Serine","C3H7NO3",14.571,104.035301,161439.2
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","L-Threonine","C4H9NO3",14.098,118.050842,566816.56
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","L-Tyrosine","C9H11NO3",11.515,180.066528,1165209.5
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","Linoleic acid","C18H32O2",2.2255,279.734528,118651960
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","Oleic acid","C18H34O2",2.208,282.251953,120930552
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","Palmitic acid","C16H32O2",2.238,256.738342,82541800
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","Pyruvic acid","C3H4O3",3.755,88.0121,18148874
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","Stearic acid","C18H36O2",2.198,284.76947,27705278
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","Valine","C5H11NO2",11.9165,116.570152,2557906.25
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","Valine-C13N15","C5H11NO2",11.926,122.085609,893303.19
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_pv_neg","nega","3M28","3","pv","alpha-D-Glucose","C6H12O6",12.788,180.560341,13752176
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","3-Hydroxybutyric acid","C4H8O3",8.624,103.040039,297063.75
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","Arachidonic acid","C20H32O2",2.1925,305.741516,29413722
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","Citric acid","C6H8O7",15.183,191.01976,24209.16
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","D-Tryptophan","C11H12N2O2",9.496,204.5862045,2779783.25
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","Glycine","C2H5NO2",14.387,74.024841,102528.34
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","L-Alanine","C3H7NO2",14.045,88.5421295,999484.81
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","L-Arginine","C6H14N4O2",18.337,173.104416,163741.83
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","L-Asparagine","C4H8N2O3",14.548,131.045731,91415.62
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","L-Aspartic acid","C4H7NO4",14.634,132.030319,252838.95
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","L-Cystine","C6H12N2O4S2",15.195,239.016739,1150.3
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","L-Glutamic acid","C5H9NO4",14.5155,146.5479125,165053.61
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","L-Glutamine","C5H10N2O3",14.489,146.05928,2974726.75
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","L-Histidine","C6H9N3O2",14.662,154.062378,335701.75
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","L-Isoleucine","C6H13NO2",10.4725,130.5890505,2872917
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","L-Lactic acid","C3H6O3",8.0075,89.526058,64568624
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","L-Leucine","C6H13NO2",9.946,130.589043,5602602
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","L-Lysine","C6H14N2O2",18.448,145.596428,284449.88
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","L-Methionine","C5H11NO2S",10.732,148.0439,697627.69
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","L-Phenylalanine","C9H11NO2",9.527,165.076538,3994542.75
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","L-Proline","C5H9NO2",12.663,114.5577165,1430654.38
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","L-Serine","C3H7NO3",14.571,104.035301,63968.78
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","L-Threonine","C4H9NO3",14.098,118.050842,250623.33
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","L-Tyrosine","C9H11NO3",11.515,180.066528,1091921.38
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","Linoleic acid","C18H32O2",2.2255,279.734528,198515824
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","Oleic acid","C18H34O2",2.208,282.251953,250265808
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","Palmitic acid","C16H32O2",2.238,256.738342,160595600
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","Pyruvic acid","C3H4O3",3.755,88.0121,16049881
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","Stearic acid","C18H36O2",2.198,284.76947,72984968
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","Valine","C5H11NO2",11.9165,116.570152,2199353.75
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","Valine-C13N15","C5H11NO2",11.926,122.085609,790186.06
"Serum","0100 and 0200 STD Compound List negative.csv","3M28_sys_sac_neg","nega","3M28","3","sys_sac","alpha-D-Glucose","C6H12O6",12.788,180.560341,7225722.5
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","3-Hydroxybutyric acid","C4H8O3",8.624,103.040039,1640313.62
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","Arachidonic acid","C20H32O2",2.1925,305.741516,12448935
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","Citric acid","C6H8O7",15.183,191.01976,70271.51
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","D-Tryptophan","C11H12N2O2",9.496,204.5862045,1629264.38
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","Glycine","C2H5NO2",14.387,74.024841,163335.75
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","L-Alanine","C3H7NO2",14.045,88.5421295,2946976
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","L-Arginine","C6H14N4O2",18.337,173.104416,197749.08
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","L-Asparagine","C4H8N2O3",14.548,131.045731,121244.94
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","L-Aspartic acid","C4H7NO4",14.634,132.030319,67751.59
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","L-Cystine","C6H12N2O4S2",15.195,239.016739,7531.64
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","L-Glutamic acid","C5H9NO4",14.5155,146.5479125,294582.78
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","L-Glutamine","C5H10N2O3",14.489,146.05928,3132983.25
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","L-Histidine","C6H9N3O2",14.662,154.062378,108801.02
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","L-Isoleucine","C6H13NO2",10.4725,130.5890505,4402776
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","L-Lactic acid","C3H6O3",8.0075,89.526058,98703552
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","L-Leucine","C6H13NO2",9.946,130.589043,5967597.5
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","L-Lysine","C6H14N2O2",18.448,145.596428,617802.5
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","L-Methionine","C5H11NO2S",10.732,148.0439,1201213.62
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","L-Phenylalanine","C9H11NO2",9.527,165.076538,3570578.25
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","L-Proline","C5H9NO2",12.663,114.5577165,2959390.25
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","L-Serine","C3H7NO3",14.571,104.035301,201285
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","L-Threonine","C4H9NO3",14.098,118.050842,1167149.12
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","L-Tyrosine","C9H11NO3",11.515,180.066528,999796.81
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","Linoleic acid","C18H32O2",2.2255,279.734528,128227160
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","Oleic acid","C18H34O2",2.208,282.251953,81564856
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","Palmitic acid","C16H32O2",2.238,256.738342,76450504
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","Pyruvic acid","C3H4O3",3.755,88.0121,10990402
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","Stearic acid","C18H36O2",2.198,284.76947,29715670
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","Valine","C5H11NO2",11.9165,116.570152,3574680.75
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","Valine-C13N15","C5H11NO2",11.926,122.085609,933093.69
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_pv_neg","nega","3M31","3","pv","alpha-D-Glucose","C6H12O6",12.788,180.560341,9253007
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_sys_sac_neg","nega","3M31","3","sys_sac","3-Hydroxybutyric acid","C4H8O3",8.624,103.040039,785197.19
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_sys_sac_neg","nega","3M31","3","sys_sac","Arachidonic acid","C20H32O2",2.1925,305.741516,21271834
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_sys_sac_neg","nega","3M31","3","sys_sac","Citric acid","C6H8O7",15.183,191.01976,115096.44
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_sys_sac_neg","nega","3M31","3","sys_sac","D-Tryptophan","C11H12N2O2",9.496,204.5862045,2260603.75
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_sys_sac_neg","nega","3M31","3","sys_sac","Glycine","C2H5NO2",14.387,74.024841,172356.56
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_sys_sac_neg","nega","3M31","3","sys_sac","L-Alanine","C3H7NO2",14.045,88.5421295,850058.5
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_sys_sac_neg","nega","3M31","3","sys_sac","L-Arginine","C6H14N4O2",18.337,173.104416,210291.31
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_sys_sac_neg","nega","3M31","3","sys_sac","L-Asparagine","C4H8N2O3",14.548,131.045731,54700.83
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_sys_sac_neg","nega","3M31","3","sys_sac","L-Aspartic acid","C4H7NO4",14.634,132.030319,287953.59
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_sys_sac_neg","nega","3M31","3","sys_sac","L-Cystine","C6H12N2O4S2",15.195,239.016739,3496.14
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_sys_sac_neg","nega","3M31","3","sys_sac","L-Glutamic acid","C5H9NO4",14.5155,146.5479125,183862.67
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_sys_sac_neg","nega","3M31","3","sys_sac","L-Glutamine","C5H10N2O3",14.489,146.05928,1700949.12
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_sys_sac_neg","nega","3M31","3","sys_sac","L-Histidine","C6H9N3O2",14.662,154.062378,268104.66
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_sys_sac_neg","nega","3M31","3","sys_sac","L-Isoleucine","C6H13NO2",10.4725,130.5890505,2173158
"Serum","0100 and 0200 STD Compound List negative.csv","3M31_sys_sac_neg","nega","3M31","3","sys_sac","L-Lactic acid","C3H6O3",8.0075,89.526058,38684680
